text,label,company
"[쿠팡] 쿠팡 로지텍 마우스 g102 2세대 가품 정품 구별 방법과 제품등록 방법.. 아무 생각없이 저렴한 국민 마우스를 쿠팡을 통해 해외직구.. 또한, 제가 쿠팡을 통해 구매한 g102 마우스는 정품이라는 판단을.. 제가 구매한 쿠팡 해외 직구 마우스, 가품 정품 구별 과정 쿠팡 해외..",relevant,쿠팡
"[쿠팡] 쿠팡, 물류센터 내다판다 런 준비중인듯",relevant,쿠팡
"[쿠팡] [쿠팡추천] 베베숲 오리진 유아물티슈 캡형 100매 x 10팩 / 대용량 도.. ""이 포스팅은 쿠팡 파트너스 활동의 일환으로, 이에 따른 일정액의 수수료를 제공받습니다."" 베베숲 오리진 유아물티슈 캡형 100매, 10팩 베베숲 오리진 아기물티슈 캡형 엠보싱 50gsm (도톰한 안전한 물티슈) 국민..",irrelevant,쿠팡
[쿠팡] 제주도는 다이소도 바닷가 바로 앞. 다이소 용담해안도로점 걱정도 되긴 합니다. 전에는 <b>불매</b>운동도 했던 기억이 있는 국민가게. ​ 지인의 집에서 가까운 다이소 용담해안도로점은 바닷가 바로 앞에 있어요. 집에서 1.5km...락앤락 상자를 사는데 낚시를 하다보면 소품을 담는 상자가 많이 필요해요. 여기서 사면 천원에 구입이 가능하니 저렴하지요. <b>쿠팡</b>에서 주문하는것보다 여기...,irrelevant,쿠팡
"[쿠팡] [기자수첩] 쿠팡은 왜 늘 정치의 한복판에 서나 | 새벽배송부터 개인정... 이밖에도 쿠팡을 둘러싼 소송과 입법 움직임은 이어지고 있다. 집단소송법 개정안과 정보보안 패키지 법안, 다크패턴 규제 법안, 온라인 플랫폼 중개거래 공정화법(온플법), 이른바 ‘쿠팡 특별법’으로 불리는 징벌적...",relevant,쿠팡
[쿠팡] 쿠팡 화재 음모론 근황 쿠팡이 전쟁시 미군 군수 물자 수송ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,irrelevant,쿠팡
"[쿠팡] [단독] 노동부 홈페이지, 직원 이름 비공개 전환 이를 계기로 행정안전부는 ‘전자정부 웹사이트 품질관리 지침’ 품질진단 기준에 ‘직원 이름’을... 직원이 대거 영입되고, 쿠팡로지스틱스서비스(CLS) 임원과 감독관들이 사적으로 식사를 한 사실이 드러나 논란이 됐다.",irrelevant,쿠팡
"[쿠팡] 미 의회 &#39;<b>쿠팡</b> 보고서&#39; 한미 외교 충돌, &#34;미 기업 표적 차별&#34; &#34;사실 왜곡&#34; <b>쿠팡</b>에서 고객을 빼내 자국 경쟁업체에 몰아주려고 한다는 해롤드 로저스 한국 <b>쿠팡</b> 임시대표의 주장은 물론, <b>쿠팡</b>이 <b>해킹</b> 피의자 노트북을 중국에서 회수한 과정에 대해서도 &#39;국가정보원이 주도한 작전&#39;으로...",relevant,쿠팡
"[무신사] (2026년 3월 6일) 오늘의 간추린 디지털 뉴스 PICK 횟수 모두 쿠팡이 1위를 기록했다. 네이버·네이버페이, 농협하나로마트, 이마트 등이 뒤를 이었으며 쿠팡 결제액은 2위 대비 약 2배 수준이었다. <b>개인</b><b>정보</b> <b>유출</b> 논란에도 중장년층 소비 영향력은 여전히 큰 것으로 나타났다. ​ 5. 패션 플랫폼 성장 둔화… <b>무신사</b>·지그재그 전략 전환 ​ 온라인 패션 플랫폼 시장의...",irrelevant,무신사
"[무신사] 📮2025년 8월 22일(금), &#34;간추린 세상소식&#34; 앞둔 <b>무신사</b>, 리셀 플랫폼 &#39;솔드아웃&#39; 수익성 강화 고삐... 솔드아웃, 9월 8일부터 중고거래 판매수수료 유료로 전환 ​ ☞&#34;연아 밥솥 떴다&#34; 쿠첸, 19분 만에 &#39;저속노화&#39; 밥 완성한다... ‘123 밥솥’ 출시 기념 신제품 설명회 열어... 2.2 초고압·123℃ 초고온 스테인리스 밥솥 ​ ☞관세 여파에도 1~20일 수출 355억달러...",relevant,무신사
[무신사] 2026년 4월 28일 (화) 간추린 뉴스 경제) 공정거래위원회가 패션 플랫폼 <b>무신사</b>에 대한 현장조사에 착수했습니다. 공정위는 <b>무신사</b>가 납품업체에 판촉 비용을 부당하게 떠넘겼는지 등을 들여다보고...엄정 대응하겠다고 밝혔습니다. ​ ■ (사회) &#39;사적 보복&#39; 조직의 <b>개인</b><b>정보</b> <b>유출</b> 사건을 수사하는 경찰이 정부 기관과 시중 은행으로 수사를 확대했습니다...,relevant,무신사
"[무신사] 촙촙 롯데월드몰점 - 롯데월드몰 쌀국수, 팟타이 맛집 - 다이닝코드 옷 <b>환불</b>하러 잠실 롯데월드몰 옴 아유 귀찮아 그치만 춉춉면은 맛있지요 ㅎ 6/6 (토) 민재랑 기상! 하자마자 엽떡 먹음 엽떡내림 받아서 무조건 먹어야 했음 오늘은 평소랑 다른 피씨방으로 가 봤다. 여기 중국인...",irrelevant,무신사
[무신사] 2026년 4월 28일 화요일 간추린 뉴스 경제) 공정거래위원회가 패션 플랫폼 <b>무신사</b>에 대한 현장조사에 착수했습니다. 공정위는 <b>무신사</b>가 납품업체에 판촉 비용을 부당하게 떠넘겼는지 등을 들여다보고...행위에 엄정 대응하겠다고 밝혔습니다. ​ (사회) &#39;사적 보복&#39; 조직의 <b>개인</b><b>정보</b> <b>유출</b> 사건을 수사하는 경찰이 정부 기관과 시중 은행으로 수사를 확대...,relevant,무신사
"[무신사] 무신사스탠다드 트레이닝 팬츠 1 장 이미지 더보기 〉 상품 정보 무신사스탠다드 트레이닝 팬츠 10,000원 시세조회 결제 혜택 N 페이코 1% 즉시할인(최대 2만원) KB국민카드 12개월 5% 특별 할부 수수료 상품 상태 중고, 구성품 없음 거래 방법..",irrelevant,무신사
[무신사] 주요신문 헤드라인(인용 기사) 다이소·<b>무신사</b>도 외국인 매출 성장세...단체에서 개별 관광객으로…SNS 알고리즘이 바꾼 쇼핑 동선...쇼핑을 넘어선 경험 제공…&#39;체험 1번지&#39; 된 성수동 ​ ☞빚에 무너지는 안전망… 힘들어진 서민들 보험부터 깼다...보험연구원 3년간 73만건 추적...비은행권 대출에 연체 쌓일 수록...급한 불 끌 현금 마련 위해 해지...,relevant,무신사
[무신사] 26년 7월 2일 목요일 간추린 아침뉴스/해당화 축복 힐링 정원 다이소·<b>무신사</b>도 외국인 매출 성장세...단체에서 개별 관광객으로…SNS 알고리즘이 바꾼 쇼핑 동선...쇼핑을 넘어선 경험 제공…&#39;체험 1번지&#39; 된 성수동 ​ ☞빚에 무너지는 안전망… 힘들어진 서민들 보험부터 깼다...보험연구원 3년간 73만건 추적...비은행권 대출에 연체 쌓일 수록...급한 불 끌 현금 마련 위해 해지...,relevant,무신사
"[무신사] 한경 코리아마켓의 한국경제신문 30분 만에 읽기 | 20260504🌞#모닝루틴 성과급 상한 <b>폐지</b>를 요구하고 있으나, 상대적으로 실적이 부진한 DX 부문에 대한 목소리는 작다는 주장입니다. [04:52] 재무적 영향: 시티은행은 삼성전자의...선두주자로 꼽히던 &#39;마르디 메크르디&#39;를 운영하는 피스피스 스튜디오가 <b>상장</b>을 앞두고 충격적인 1분기 실적을 발표했습니다. [06:49] 충격적인 수치: 1분기...",irrelevant,무신사
"[무신사] 한국경제신문 30분 만에 읽기 | 20260526🌞#모닝루틴 스타트업들이 구원투수로 등판할 가능성이 제기됩니다. 패션 플랫폼 <b>무신사</b>, K뷰티의 구다이 글로벌, 거대언어모델(LLM) 개발사 업스테이지, AI 반도체 팹리스...적게는 3조 원에서 많게는 10조 원까지 거론됩니다 [05:58]. 이들은 중복 상장 <b>논란</b>에서 자유롭고 해외 확장성을 무기로 삼고 있어 증시 활력소가 될 기대를...",relevant,무신사
[무신사] [패션뉴스 브리핑] 2025년10월 2주(10.06 ~ 10.12) 패션 동향 타운에 ‘<b>무신사</b> 숍’을 열며 K-패션의 일본 내 유통 허브를 구축한다. 기사에 따르면 연내 대규모 입점 목표와 중소 브랜드의 해외 진출 장벽 완화(물류·정산·운영 대행)를 내세운다. 이는 플랫폼이 리테일러+에이전시 역할을 겸하며 수수료·마케팅·콘텐츠를 한 번에 제공하는 모델로 진화하고 있음을 뜻한다. 일본...,relevant,무신사
"[무신사] [신문 읽기] 2025. 10. 16. KT <b>해킹</b> 사건 민관합동조사단은 기존 불법 펨토셀 아이디 4개 외에도 20개가 넘는 불법 펨토셀 아이디를 추가로 발견했다. 소액결제 피해자 수도 10명가량 늘어났다. KT는 무단 소액결제 사건 피해자를 362명으로 집계하고 있 www.mk.co.kr ​ ​ ​ 부동산 “대출 마지막 기회, 나만 몰랐나”…10.15대책 직전 신대 9000억...",irrelevant,무신사
[무신사] 2025년 8월 20일 이세철의 출근길 뉴스 브리핑 있는 <b>무신사</b>가 필요한 자금 등 미래성장 동력을 확보하기 위해 복수의 증권사에 상장 주관사 선정을 위한 입찰제안요청서(RFP)를 발송했다함 10. 로펌 취직도 바늘구멍...,relevant,무신사
"[무신사] 20260627_부동산뉴스 헤드라인 브리핑 서비스, <b>무신사</b> 조만호 대표의 추진력(개인 보유 주식 PF 담보 제공)이 흥행을 이끌었다. 65세 이상 고령인구 비중이 2045년 약 40%로 확대될 전망인 가운데 &#39;약한 케어(Mild Care)&#39; 수요를 겨냥했으며, 포스코이앤씨 시공으로 2029년 초 준공 예정이다. 시장 전망: 초고가 시니어 레지던스의 성공이 전문 운영형 기업형...",relevant,무신사
"[무신사] 20260331 | 한국경제신문 주요이슈 요약 정리 | 🌞모닝루틴 프로젝트 첫 수주 중고차 (케이카): 중동 수출길 차단 및 운송비 급증 여파로 <b>주가</b> 약세 ​ 국내 기업 동향 및 시장 전망 이커머스 뷰티: 네이버·쿠팡·<b>무신사</b> 등...미국 증시 혼조: 다우 소폭 상승, S&amp;P500·나스닥은 반도체주 중심으로 <b>하락</b> 마감 국제 유가 폭등: WTI 배럴당 102.88달러 기록, 2022년 이후 첫 100달러...",irrelevant,무신사
"[무신사] 오늘의 뉴스기사 리뷰(중국 경제 최악, 러우전쟁 종전?, 노랑봉투법 기업위기, 부산대구 부동산 바닥찍나?) 에이블리는 물류에 빅데이터를 접목하여 경쟁률을 높히려고 하고 있으며 ​ <b>무신사</b>는 로봇을 도입하여 효율을 개선하고자 하고 있다. ​ 미국 군함 정보유출 차단을...불가능해 진다. ​ 1200개 협력사와 양자망을 연결하여 ​ 중국과 북한의 도청과 <b>해킹</b>으로부터 완전히 자유로워 지는 셈이다. ​ 이를 통해 미국의 정보보안 우려...",relevant,무신사
[무신사] 에스파 카리나 애착 트레이닝 바지와 나이키 트레이닝 셋업정보(바.. 260818 에스파 카리나 연습실 안무 연습 연습복 비하인드 자컨 유튜브 착장 옷 정보 ❗️윗줄에 있는 링크가 현시점 더 저렴한 링크 비교해보고 참고해주세요~!(무신사/29cm 중) 카리나..,irrelevant,무신사
[무신사] [7월 2일 간추린 뉴스] 오늘의 주요 신문 헤드라인 다이소·<b>무신사</b>도 외국인 매출 성장세...단체에서 개별 관광객으로…SNS 알고리즘이 바꾼 쇼핑 동선...쇼핑을 넘어선 경험 제공…&#39;체험 1번지&#39; 된 성수동 ​ ☞빚에 무너지는 안전망… 힘들어진 서민들 보험부터 깼다...보험연구원 3년간 73만건 추적...비은행권 대출에 연체 쌓일 수록...급한 불 끌 현금 마련 위해 해지...,relevant,무신사
"[무신사] 풀스택부터 대규모 연합까지…'모두의 AI' 6개 진영 강점과 전략은 다음, 딥서치, 리벨리온, 매스프레소, 모티프테크놀로지스, 무신사, 솔트룩스, 업스테이지, NC AI, 직방, EBS 등 16개 기관과 함께 AI 모델, 반도체, 교육, 커머스, 콘텐츠를 망라하는 연합 전선을 구축했다. KT 측 관계자는..",irrelevant,무신사
"[무신사] <b>무신사</b> 지그재그 디스전 총정리 - 무쉰사·지긁재긁 쿠폰부터 성수 현수막까지 그리고 이틀 뒤, 6월 16일에 사건이 터집니다. 지그재그(카카오스타일)가 성수동 <b>무신사</b> 메가스토어 바로 옆 건물 외벽에 대형 현수막을 내걸었습니다. 문구는...앰부시 마케팅&#39; 그리고 불법 판정 이 현수막은 두 가지 측면에서 <b>논란</b>이 됐습니다. 첫 번째는 위치입니다. 경쟁사가 비용과 노력을 들여 모은 사람들 바로...",relevant,무신사
"[무신사] 41세 뼈말라 산다라박이 선택한 하늘색 비키니 수영복 브랜드 가격 .. VILLAGE — 신세계인터내셔날 공식몰 신세계백화점 온라인 무신사 / 29CM THE OUTNET — 해외 아웃렛.. 국내는 공식몰과 S.I.VILLAGE, 무신사 등에서 확인할 수 있어요. 시즌 막바지라 세일 폭이 커지는..",irrelevant,무신사
"[무신사] 100원에 화장품 득템?…무신사·컬리·에이블리 한꺼번에 작정했다 무신사·컬리·에이블리가 8월 동시에 대규모 뷰티 할인 행사를.. 포인트 무신사, 최대 80% 할인 660개 브랜드, 1만4,545개 상품을.. 중심의 무신사, 식품·라이프스타일 강자인 컬리, 여성 패션 플랫폼..",relevant,무신사
"[무신사] 호카 남성 인피니 하이크 TC 블랙 샌들 형아들의 추구미 10만원대 비브람 아웃솔 감도가 다르다! #남자신발 #여름신발 #블랙샌들 📌사이즈 반업추천~ 정사이즈도 딱 좋음! 호카(HOKA) (남성) 인피니 하이크 TC - 블랙:블랙 / 1162570-BBLC - 사이즈 & 후기 | 무신사 제품분류 :신발 > 샌들/슬리퍼 브랜드 : 호카(HOKA) 제품번호 : 1162570-BBLC 제품 : (남성) 인피니 하이크 TC - 블랙:블랙 / 1162570-BBLC - 179,000..",irrelevant,무신사
"[무신사] 송언석 &quot;李대통령, SNS 정치 멈추고 선거 개입 중단하라&quot; 송 위원장은 또 이 대통령의 사회관계망서비스(SNS) 활동을 문제 삼으며 &quot;선거를 앞두고 스타벅스, 무신사... 송 위원장은 주취 폭력·외유성 출장 논란이 불거진 정원오 서울시장 후보, 명품 시계·보좌관 갑질 의혹을 받는...",relevant,무신사
[무신사] 8/13 무신사 무퀴즈 출처 : 여성시대 왕옌청 유즈드,irrelevant,무신사
"[무신사] 케이뱅크, 2년 연속 순익 1000억 1000억 흑자인데, 제 주식은 왜 파란불일까요? <b>주가</b> <b>하락</b>과 투자자의 눈물 ​ 실적에 대한 우려는 고스란히 <b>주가</b>에 반영되고 있어요. 많은 기대를 모으며 코스피 시장에 상장했지만, <b>주가</b>는 연일 하락세를 면치 못하고 있거든요. 심지어 최근에는 공모가는 물론이고 임직원들의 스톡옵션 행사가인 6500원마저 밑돌았다는 소식이 들려왔어요. 상장 전에 투자했던 재무적...",irrelevant,무신사
"[무신사] [기획] 무신사, 위메프 시정조치 받은 '구빵' 왜 썼을까 [사진=무신사 제공] 10여 년의 세월을 지나 '구빵'이란 표현은 무신사에서 다시금 등장했다. 최근 쿠팡이 개인정보 유출 사고 등으로 연일 파상공세를 맞고 있는 가운데 무신사는 지난해 말부터 올해 초까지 쿠팡을 저격한...",relevant,무신사
"[무신사] 남자 여름패션 빌라레이(VILLA RAY), 남자 여름셔츠로 완성하는 휴양지.. 빌라레이(VILLA RAY)는 공식 온라인몰과 무신사, 29CM, W컨셉 등 주요 온라인 플랫폼에서 만나볼 수 있으며.. ↓ 빌라레이(VILLA RAY) 공식몰 ↓ 무신사 빌라레이 브랜드홈 클릭하시면 인플루언서 홈으로 이동합니다.",irrelevant,무신사
[무신사] 중동점 WEST 층별안내 | 현대백화점 1626 2F Style Style 층 안내도 레이어 팝업 열기 캐주얼 영잡화 여성 스트리트 패션 뷰티케어 캐주얼 무신사 스탠다드 유니클로 영잡화 LUSH 여성 스트리트 패션 나무..,irrelevant,무신사
[무신사] 명조) 무신사 달려잇! 옷 사러가야겟다,irrelevant,무신사
"[무신사] 9/2 오늘의 주요 뉴스 대 <b>리콜</b> ​ * 차기 美 대권 잠룡은…&#34;공화당 선두 밴스, 민주당 1순위는 뉴섬&#34; ​ * 오픈AI, 해외 데이터센터 구축 속도…인도서 파트너 물색 ​ * &#34;메타, 자사 앱에 구글·오픈AI의 AI 모델 활용 논의&#34; ​ * 하버드大, 비트코인 ETF 매수…기관들 장기 보유 실험 ​ * BYD, 2분기 순이익 30% 급감…中 전기차 가격 전쟁 직격탄...",irrelevant,무신사
"[무신사] 쿠팡 때문에 헛발질 안 돼…'온플법' 도입 시 한국 GDP 12.6% 증발 이런 가운데 쿠팡의 개인정보 유출이나 배달의민족 수수료 갈등 등 플랫폼 관련 사건이 발생할 때마다, 제도... 카카오, 무신사 등 경쟁력 있는 자국 플랫폼이 많다”며 “유럽식 규제를 그대로 가져오는 것은 남의 나라...",relevant,무신사
"[무신사] [칼럼] 패션 창업 1년 차, 90%가 놓치는 &#39;숨은 원가&#39;의 함정 화면 : <b>무신사</b> 메인) ​ #광고 및 마케팅비 브랜드를 만들고 가만히 있으면 아무도 내 브랜드가 세상에 있는지 알 수 없습니다. 신규고객을 유치하고 신상품이 나올 때마다 고객에게 알리거나, 리뷰를 요청하거나 하는 등 브랜드를 알리고 판매를 촉진하는 활동에 소요되는 비용입니다. ​ ✔️ 바이럴/콘텐츠 제작비...",irrelevant,무신사
[무신사] 명조) 무신사 왔다간다 무쌩긴건 가림,irrelevant,무신사
[무신사] 무신사 등에서 판매한 17개 온라인 의류업체 거짓·과장 광고 제재 구스다운과 덕다운 패딩의 솜털 함량을 부풀리거나 캐시미어 혼용 사실을 숨긴 광고가 적발됐으며 관련 상품을 구매한 소비자에 대해서는 환불 등 피해구제도 이뤄졌다. 공정위는 2025년 1분기 무신사 등 온라인...,relevant,무신사
"[무신사] 퇴사 후 첫 주말 - 하와이 여독을 푸는 최고의 방법은 바로 어디더라,, <b>무신사</b> 좋아요도 누르고 핸드크림 받았는디 기억이 잘 안남ㅠ ​ ​ 돌아다니다가 디키즈 매장이 있어서 잠깐 바지 좀 보려고 들어갔다 나왔는데 길거리에 앉아서 급하게 업무를 보고 있는 론다,, 내가 많이 벌어야 진짜 이렇게 길에서 급하게 업무보는 일도 없을 터인디 미안허이,,,, ​ ​ 급한 일처리를 마친 론다...",irrelevant,무신사
[무신사] [2025 리그테이블] [IPO] 중복상장 블랙홀 때문에…절치부심 미래 2위 수성 상장 <b>논란</b>도 인한 타격도 무시할 수 없지만 근본 원인은 조직에 있다는 지적이 나온다. 한투는 지난해 조직개편을 거쳐 IPO 담당 부서의 몸집을 줄였다. 이 과정에서 주요 인력 이탈이 발생했다. 박성봉 IPO...,irrelevant,무신사
"[무신사] 명조)무신사 콜라보 주문한거 이제서야 받네 근데 캔뱃지 4종 다 주문했는데 이거 하나만 왔음
나머진 아직도 배송지연",irrelevant,무신사
"[무신사] 무신사 랭킹보니 패션이 돌고도는게 맞는듯 히트텍 슬랙스 하나 살까해서 봤는데
뭔 촌스러운 80 90년대 나팔바지들이 랭킹 다 먹고있냐",relevant,무신사
"[무신사] 1일 1 일기 후기 | <b>무신사</b> 제품분류 :상의 &gt; 반소매 티셔츠 브랜드 : 스텐스 서울(STANCE SEOUL) 제품번호 : ST26SSMJSS001 제품 : COLOR CHECKER LOGO TOP (OFF WHITE) - 93,000 www.musinsa.com https://supplybase.co.kr/products/2zn7x436plkk?page=1 TANKER CREW SHORT SLEEVE BLACK 현대의 밀리터리 감성 무드를 담은 캐쥬얼...",irrelevant,무신사
[무신사] 2026년(2) 다시 가기는 애매한 집 🥺 ​ 그리고 집 가는 길에 갑자기 엄마의 커피 심부름에 보이는 가게가 파바라… 간 김에 케이크도 샀다 ​ 이제 SPC <b>무신사</b> CJ <b>불매</b>한다 (SPC는 전부터 <b>불매</b>했어요) ​ 두쫀케 꽤 맛있는데 먹을 때마다 살이 찌는 느낌이라 다시는 안 먹고 싶어 ​ 누기 시켰는지 모를 치킨도 먹고 새로 생긴 빵집 가서...,irrelevant,무신사
"[무신사] 출근룩부터 데일리까지 클래식하게 몰리 토트 백 25 인 시그.. 본 게시물은 무신사 큐레이터 활동으로 인한 수수료를.. 무신사 화면 기준 정상가 865,000원에서 61% 할인된 340,000원으로 표시되어.. 무신사 화면 기준 61% 할인된 340,000원이라는 가격까지 함께 비교해본다면 코치..",irrelevant,무신사
"[무신사] 국산 AI 기술을 국민 일상으로…KT, '모두의AI' 생태계 구축 나선다 생활서비스에는 다음과 무신사, 직방, 매스프레소, EBS, BC카드, 딥서치 등이 참여한다. 검색부터 쇼핑·주거·교육·금융까지 국민이 이미 이용하는 서비스에 AI를 접목해 새로운 AI 서비스를 별도로 찾아 이용해야 하는..",irrelevant,무신사
[무신사] 26-08-19 사이트별 뷰티 랭킹 Top10 모음 2026-08-19 Top10 종합 리포트 2026-08-19 Top10 종합 리포트 국내 Top10 Rank 29CM 올리브영 화해 카카오 선물하기 무신사 W Concept 다이소 1 노크 시그니쳐 퍼퓸 오일 13ml 22000원 바이오던스 [원이PICK/1+1] 바이오던스 포어 퍼펙팅 콜라겐 펩타이드 세럼 30ml 더블 기획 29300원 몽디에스 아워스킨 아크네 바디..,irrelevant,무신사
[무신사] ‘책상 탁쳤더니 억’ 광고 재소환에…무신사 “7년 전 잘못 잊지 않겠... 한편 무신사는 2019년 해당 논란이 불거지자 공식 인스타그램을 통해 세 차례 사과문을 게시하고 유족을 직접 만나 사과했다. 이후 전 직원을 대상으로 역사 교육을 실시하고 관련 책임자 징계에 나섰으며...,relevant,무신사
"[무신사] &quot;걸리면 영구 퇴출&quot; 무신사, '택갈이' 무관용 원칙 더피알=최진 기자｜무신사는 최근 일부 입점 브랜드에서 제기된 이른바 '택갈이(상품 라벨 교체)' 논란과 관련해 온라인 검수 시스템 구축, 부정행위 발각 시 해당 브랜드 전 상품 퇴출 등 강력한 대응책을 마련한다고 12일...",relevant,무신사
"[무신사] 8월 중간일상(T1대상혁, 등산, 성수) 무신사에서는 피규어가 제일 눈이갔다.. * 무신사에 X국인들이 그냥 자리차지하고 앉아있었다.. 5. 아임도넛(I'm donut ?)(별5개중 3개 ) 1) 일본에 갈때면 항상 먹었던 아임도넛 기대감에 사먹었는데 2)..",irrelevant,무신사
[무신사] [MD] PREQUEL EXHIBITION : COSMOS BIGBANG 20TH MD 구매리스트 무신사나 가야겠다~~ 빅뱅콘 MD 사야지~ #빅뱅 #BIGBANG #20주년 #빅뱅20주년.. VIP #빅뱅팬 #콘서트MD #빅뱅굿즈 #예매 #20주년축제 #빅뱅콘서트 #무신사 #온라인예매 #팬이야기,irrelevant,무신사
"[무신사] [단독] 공정위, 패션 플랫폼 무신사 현장조사…납품업체에 판촉비용 떠... 자연스럽게 소위 이제 갑질이라든가 이 법 위반이 되는 거고….&quot;] 무신사와 하이마트는 조사 사항에 대해 언급할 수 없다면서 조사에 성실히 임하겠다고 밝혔습니다. KBS 뉴스 신지수입니다. 촬영기자:지선호/영상편집...",relevant,무신사
"[무신사] 무신사 스탠다드 와이드 히든 밴딩 슬랙스 아이언 그레이 29 상품 정보 더보기 〉 상품 정보 무신사 스탠다드 와이드 히든 밴딩 슬랙스 아이언 그레이 29 20,000원 시세조회 결제 혜택 N 페이코 1% 즉시할인(최대 2만원) KB국민카드 12개월 5% 특별 할부 수수료 상품 상태 새상품..",irrelevant,무신사
[무신사] 이벤트 경위·문제가 된 이유·후속 의혹·스타벅스 대응·정용진 사과·대통령 반응·<b>불매</b> 현황까지 정치권·대통령 반응 | 이재명 대통령 직격 이재명 대통령은 5월 20일 <b>무신사</b> 사례를 지적한 데 이어 5월 23일 스타벅스의 &#39;사이렌 이벤트&#39; 의혹에 대해서도...항의서한을 보내 스타벅스코리아와의 계약 해지를 촉구했습니다. 🚫 <b>불매</b> 현황 | 얼마나 퍼졌나? 온라인 커뮤니티와 SNS를 중심으로 <b>불매</b>운동이 빠르게 확산...,relevant,무신사
"[무신사] [보도자료] “패션 플랫폼 <b>갑질</b>과 <b>무신사</b> 대표 국감 불출석, 업계 신뢰와 공정성 위협” ​",relevant,무신사
[무신사] 텍스트힙 다음은 '진스터'? ✂️ | 8/12 CLMT NEWS 올리브영·다이소·무신사의 오프라인 거점 전략에 대응 ☑️ 출처: 한경 3️⃣ 로프트 문구 팝업 '페이지 투 페이지스' ✏️ 일본 생활잡화점 로프트와..,relevant,무신사
[무신사] 오랜만에 즐거운 주말 나들이 논란으로 <b>불매</b>하려 노력중인 기업이지만 올리브영 입점한 대부분의 브랜드가 여기서 화장품을 만드는.. 그래도 내가 쓰는 화장품은 없어서 다행 ​ 요즘 화장품 제조업체 여기만 있는 것도 아니던대 말이지 제조사 콜마인거 보면 자동으로 내려놓게 되... 내 피부랑 맞는 화장품도 없어서 다행​ ​ 맡을 땐 찐했는데 만들고...,irrelevant,무신사
"[무신사] 피스피스스튜디오 주식 장외주식, 해외성장성으로 K-패션 열풍을 이끌 후보 연내 상장 청구 피스피스스튜디오 장외주식 친절상담 ◆ 1초픽 ◆ 이재명 대통령은 <b>개인</b><b>정보</b> <b>유출</b> 제재 강화 필요성을 강조했습니다. 이 대통령은 <b>개인</b><b>정보</b> <b>유출</b> 사고가 반복...코스닥 시장 상장에 나섭니다. ​ 내년 기업공개(IPO) 최대어로 예상되는 <b>무신사</b>와 함께 공모 시장에서 ‘K-패션’ 열풍을 이끌 후보로 꼽히는데요. ​ ​ 투자은행...",irrelevant,무신사
[에이블리] &#34;2026년 5월 22일 간추린 셀러 뉴스&#34; 수 있다는 지적이.. 아시아투데이 경제&gt;서비스_쇼핑 ​ https://www.asiatoday.co.kr/kn/view.php?key=20260520010005580 “브랜드인 줄 알았는데 사입품” <b>에이블리</b> 덮친 中제품 라벨갈이 의혹 패션 유통 업계의 고질적 문제로 지적돼 온 이른바 ‘택갈이’ <b>논란</b>이 중저가 보세 패션 플랫폼에서도 불거지고 있다. 중국...,irrelevant,에이블리
"[에이블리] 2025년 9월 2일 국내·외 주요 뉴스 브리핑 프리미엄 콘텐츠) https://biz.chosun.com/topics/topics_social/2025/09/01/E75RHVVHTJHFVCZIWRLD6RZS7Q/ ‘990원 슈카빵’에 다시 불붙은 ‘빵플레이션’ <b>논란</b> 990원 슈카빵에 다시 불붙은 빵플레이션 <b>논란</b> 시중 3000~4000원인 소금빵, 유명 유튜버가 990원에 팔아 日 도쿄 신주쿠 백화점 빵집에선 시오빵 1개 120엔...",irrelevant,에이블리
"[에이블리] 2026 T1 홈그라운드 직관 후기 - 케리아 재계약! (2026-04-26, 인스파이어 아레나) 패드 <b>에이블리</b>랑 같이 만든 목걸이 하나 구매했습니다 봉투도 T1 edition 응원봉 수령 홈그라운드 관객에게는 응원봉을 나눠준다고 했는데 도저히 찾을 수가 없어서 물어물어 받았습니다 ㅎㅎ 들어온 곳과 다른 문인데, 여기가 인스파이어 아레나 주 출입구 같습니다. 응원봉을 이미 가지고 계신 분들은 참이라고 응원봉...",irrelevant,에이블리
"[에이블리] 2025. 8. 21 일간지 경제뉴스 브리핑 수주&#39; <b>논란</b>에 원전주 급락 ④ 세제개편안, 주가 변동성 키워 ​ ** 대외금융자산 3752조 원 올 2분기 역대 최고 기록 서학개미 해외 주식 매입 이어져 ​ ** 올트먼 &#34;AI에 과도하게 흥분&#34; 언급뒤 나스닥 1.5% 급락 엔비디아 3.5% ↓ 코인베이스 5.8% ↓ 파월 잭슨홀 회의 발언에 관심 쏠려 ​ ** 청년도약계좌, 10만원 미만...",irrelevant,에이블리
"[에이블리] 2025. 8. 22 일간지 경제뉴스 브리핑 1위 <b>에이블리</b>.2위 무신사 ​ ** 산업부 장관, 오늘 미국행...한.미 정상회담 전 원전협력 조율할 듯 미 기업과 &#39;굴욕계약&#39; 비판 속 만회할 협력방안 나올지 주목 한전.한수원 사장도 방미 출국 ​ ** 부처 예산, 총액배분.자율편성...기재부 힘 뺀다 &#39;톱다운식&#39; 예산 편성 국정과제로 부처별 과다 신청 문제 해소 노무현...",relevant,에이블리
